username,postshortcode,comment_id,comment,comment_likes_count,comment_time
ayush.__.swami,DEPy-EWvC5Q,18033550478436975,😂🔥🔥,0,2024-12-31 16:09:55
jyotinugariya_.15,DEPy-EWvC5Q,18047636693168539,She: baby i like Ariana_Grande 💅🏻 what is your favourite singer me: baby mai Pandit jii ke bhajan saneya karu ❤️👍🏻,0,2024-12-31 15:50:52
jyotinugariya_.15,DEPy-EWvC5Q,18286383610245355,💀 someone say's maine,0,2024-12-31 15:49:07
poppin.naksh,DEPy-EWvC5Q,18070587283679672,Cover 💀💀💀,0,2024-12-31 15:17:05
haryanealabandar,DEPy-EWvC5Q,18050765471024828,Mene 🖐🏻,2,2024-12-31 14:58:23
_bucket.__,DEM73Wwv9k_,18051375032091065,I didn't understand shit,0,2024-12-31 16:52:27
shubhh_chaubey,DEM73Wwv9k_,18494201989016352,😂,0,2024-12-31 11:13:01
abdul_rafhaaay,DEM73Wwv9k_,18257666269276964,Mera maa ka kanghan lala ka pass para ha😂😂,0,2024-12-31 10:59:33
abhijeet_thenuan,DEM73Wwv9k_,18114677845437255,,0,2024-12-31 10:56:02
04_dattu_04,DEM73Wwv9k_,18058044937755036,@am4n.xe 😂😂,1,2024-12-31 09:36:58
zorojuro_001_,DEM73Wwv9k_,18080767225521905,,0,2024-12-31 09:07:07
disha_singh2490,DEM73Wwv9k_,18052460584841351,😂😂,0,2024-12-31 08:59:05
lakshaythakrann,DEH_1Wzy1EC,18033669431576355,Me hu bekhof jat~ mipa narar,2,2024-12-29 02:49:04
vishalpasi944,DEH_1Wzy1EC,18077481046529078,😂😂😂😂,0,2024-12-28 19:45:52
ayush.__.swami,DEH_1Wzy1EC,18018894242391073,😂🔥🔥,0,2024-12-28 15:59:24
dungudhull,DEH_1Wzy1EC,17852525982361056,Gond ch nishana marnaga,1,2024-12-28 14:41:25
shubimehla,DEH_1Wzy1EC,18032663801414089,Meepa narar KAITHAL,1,2024-12-28 14:33:28
dakshtomarrr,DEH_1Wzy1EC,18363883069186253,Shindaa jatt😢,0,2024-12-28 14:22:47
_iucm,DEH_1Wzy1EC,17953685246897158,mst,0,2024-12-28 14:17:36
cavill_jat,DEH_1Wzy1EC,18061713577856328,🙌🙌,0,2024-12-28 14:16:47
cavill_jat,DEH_1Wzy1EC,17994493055725204,🔥🔥😂,2,2024-12-28 14:16:46
cavill_jat,DEH_1Wzy1EC,17971084508684035,Notty jat,1,2024-12-28 14:16:44
_virat__6969,DECwC6AvpQN,17953295003764278,😂😂😂,0,2024-12-30 06:13:29
cavill_jat,DECwC6AvpQN,17889449715118572,Avg Shy girl on internet,12,2024-12-26 14:07:31
_langvada,DD_QejuB6V0,18478644136056920,Na na chotee copy nhi laadle ☺️,2,2024-12-27 07:29:42
_sahil_kandola,DD_QejuB6V0,18011318414679811,❤️,0,2024-12-26 11:49:32
maasoom_dagar,DD_QejuB6V0,18072765850645815,😂,0,2024-12-25 13:51:27
whoisabhinav8k,DD_QejuB6V0,18015090386472327,Feminist thi,0,2024-12-25 11:13:03
nitinrapria1,DD_QejuB6V0,17850060933333522,Dada surajmal ki post ger,0,2024-12-25 04:54:23
ayush.__.swami,DD_QejuB6V0,18054331717969461,😂😂,0,2024-12-25 04:46:17
sanjeetsingh1280,DD9i5wzvWt3,17867450487269722,❌⛓️ hooke 🚬,0,2024-12-24 13:52:07
dungudhull,DD9i5wzvWt3,18023525072325677,"He is me , me is he",1,2024-12-24 13:16:31
dungudhull,DD9i5wzvWt3,17895339861107906,Chod gai ra gadgari,1,2024-12-24 13:16:02
cavill_jat,DD9i5wzvWt3,18261378958270904,Miss u sonia 😢,2,2024-12-24 12:51:27
aintsherry,DD69wL2vl-b,18015841574654727,😝☝🏼💯,0,2024-12-31 10:57:48
_kuhar_18,DD69wL2vl-b,18052884938050386,,1,2024-12-28 19:36:53
hrmn_khln,DD69wL2vl-b,18158130850336883,Aura,0,2024-12-27 12:55:34
a_harjeetsidhu,DD69wL2vl-b,18015965276442992,❤️❤️❤️❤️,0,2024-12-26 16:58:05
______parampreet,DD69wL2vl-b,18365009080138735,,5,2024-12-26 15:14:08
arshcheema.17,DD69wL2vl-b,17880379467206277,🐍💯,0,2024-12-26 09:08:21
guri_pb10_ala1,DD69wL2vl-b,18314773195161733,🗽,0,2024-12-26 07:40:54
anant_choudhary__,DD69wL2vl-b,18072389905584954,🙌,1,2024-12-25 09:39:00
jassieespams,DD69wL2vl-b,18001205918687820,im the worst person i have met this year,31,2024-12-25 08:17:15
vanshhmalik,DD6SIspymYI,17902638749999584,People in 3024 trying hard to understand the deep significance of this video,3,2024-12-25 07:07:16
dicktator.daady,DD6SIspymYI,18051326414485743,🩵🦾,1,2024-12-25 06:19:10
mahir_chaudhary26,DD6SIspymYI,18020299322360217,Santa ki bhi maa chod rakhi hai,1,2024-12-25 04:57:01
atharvjaat_315,DD6SIspymYI,17861818620244251,SNta to chlem he bharta hu thek lagta ha gift da ta hu ni jai jaat,0,2024-12-24 08:56:46
cursed_.panwar,DD6SIspymYI,18050929675877943,this one never gets old,0,2024-12-24 07:34:14
rihan_siddiqui0122,DD6SIspymYI,18050233007095865,Yashu bhi jaat tha,2,2024-12-23 12:40:05
unassailable.23,DD6SIspymYI,18062724064804473,Christmas is just incomplete without this reel,3,2024-12-23 12:25:01
yogesh.nehraa,DD6SIspymYI,17948868470912777,Maharaja surajmal ji ke balidan diwas pe happy christmas bolne aagya tha 🥰.,6,2024-12-23 11:13:57
lovepreet.7_845,DD2GSTbPHQX,18040697882038864,Babbu Maan 🔥🙌,0,2024-12-23 02:29:55
joyalpaul777,DD2GSTbPHQX,18168715534316774,🔥🔥,0,2024-12-22 18:07:11
anuxkame,DD2GSTbPHQX,18100076659433861,🛐🔥,0,2024-12-22 09:50:03
desiharyanahood,DD2GSTbPHQX,17988812633764442,King Babbu Maan 🤚,0,2024-12-22 03:12:20
vikr.am,DD2GSTbPHQX,17881758750194320,ghoosa,0,2024-12-21 22:05:09
aman_panwar06,DD2GSTbPHQX,17863783263289500,,4,2024-12-21 16:51:45
dharambir.daddy,DD2GSTbPHQX,18079064476579736,BABBU BALDWIN IV,7,2024-12-21 16:39:44
navv_kalyan_official,DD2GSTbPHQX,18130785673387412,,1,2024-12-21 16:26:06
ayush.__.swami,DD2GSTbPHQX,18028981223611129,✋🏻⚡,0,2024-12-21 16:16:04
cavill_jat,DD2GSTbPHQX,18043690226323813,🤚🏼,0,2024-12-21 15:31:53
ravinderkaurr29,DDzNyoTvc_z,18119163559416931,😂😂😂,0,2024-12-31 12:46:03
abhineyshah,DDzNyoTvc_z,18113482687436280,Haters hun kehn ge eh video edited hegi aa 😢,0,2024-12-30 17:35:22
beingamritsingh,DDzNyoTvc_z,18051975290048632,😂😂😂😂,0,2024-12-30 08:54:09
newnaveendelhi,DDzNyoTvc_z,18323306404092657,Now-a-days dream 😭,0,2024-12-30 01:13:48
veenubhargav,DDzNyoTvc_z,17927749167004522,O❎ E✅,0,2024-12-29 14:28:01
13_gurpreet_mehra,DDzNyoTvc_z,18031069814441534,😭,0,2024-12-29 07:12:39
kunwar_malaudh,DDzNyoTvc_z,17936230184956011,Ankit maan😭,1,2024-12-28 20:41:59
sanpreet_444_,DDzNyoTvc_z,18019839557372224,"""Babbu Chauhan""🫡",0,2024-12-28 15:27:15
imchamarbhakt,DDyoGmcBDlR,18088990540470718,Ek to tu jaat aur upar s smart,0,2024-12-20 12:47:13
yashvardhan.singh2003,DDyoGmcBDlR,17987221433766500,@rakshita.rana_,1,2024-12-20 09:33:16
itx__yashuu,DDyoGmcBDlR,18063779356835951,😎😎😎😎,0,2024-12-20 08:19:29
nomadicnobility_,DDyoGmcBDlR,17999725514537050,❤️,0,2024-12-20 07:55:42
hima_nshu719,DDyoGmcBDlR,18049577647884733,Mailkhora supremacy,1,2024-12-20 07:19:25
hansrajdeadlift,DDyoGmcBDlR,18025977998566601,Jaat k thaat 😂🔥🦅,2,2024-12-20 07:14:05
dungudhull,DDyoGmcBDlR,18042934292267497,,1,2024-12-20 07:06:44
dungudhull,DDyoGmcBDlR,18040519919038734,Gay Jat aage🔥🔥🔥,2,2024-12-20 07:06:40
dungudhull,DDyoGmcBDlR,17979998141640639,,1,2024-12-20 07:06:17
cavill_jat,DDyoGmcBDlR,18045046142148618,🔥,1,2024-12-20 07:05:36
fuxd07,DDrral7IrIG,18069431962736604,@03_anurag_09 your type shi-😭,0,2024-12-25 19:17:19
_ajay_jaat143,DDrral7IrIG,18053932348959443,😂😂,0,2024-12-25 18:43:53
keshav_roy6369,DDrral7IrIG,18087973945532415,घास,0,2024-12-21 06:23:09
taruun.nagar,DDrral7IrIG,18101070892475158,@randeeppnagar,0,2024-12-20 10:08:41
shivammandal_09,DDrral7IrIG,18064689070765067,,0,2024-12-20 06:34:29
___arishsiddqui_.25,DDrral7IrIG,17919847068008467,@weird_man____ bhuka mrjayega 😂,0,2024-12-19 15:25:07
sharmaparth7,DDrral7IrIG,18365137699185372,फोर रियल,0,2024-12-19 14:11:51
milindyadv,DDrral7IrIG,18052931681052314,🔝,0,2024-12-19 13:31:54
legendsstark,DDrral7IrIG,17996286776570614,😂😂,0,2024-12-19 08:28:24
invincibleknight1,DDmcyaqvwqf,17891393385147046,wtf 😭💀,0,2024-12-28 19:30:31
luckksheyy,DDmcyaqvwqf,18102775786479799,Bhai bhabhi hai vo 😡,0,2024-12-28 18:52:46
smoothtsuki,DDmcyaqvwqf,18144031936362056,Kabhi mere gail ake moot jaya 🫦,0,2024-12-27 15:18:23
zaki_ahmad_44,DDmcyaqvwqf,18007608287651170,This world need a restart,0,2024-12-27 14:07:21
tyagi_404,DDmcyaqvwqf,18073943971567540,I'm sorry for liking homies 😞☝️,2,2024-12-26 05:48:45
karan.u.patil,DDmcyaqvwqf,18086535202526522,😂😂,0,2024-12-25 09:43:50
dev.__af,DDmcyaqvwqf,18079768672594826,"Finna find that"" mitti di kushbu "" 👏",2,2024-12-22 11:42:44
real._.yusuf,DDmcyaqvwqf,18378304894128023,This ain't my brick,0,2024-12-22 10:33:12
cbbuuu,DDjzT29hz_9,18061563304860524,Bhain ke lode... Beshak Chambar vansh se nahi hu par har jaat ki full respect hai... Teri ma chod dunga bhain chod hata de reel ye,0,2024-12-21 03:00:04
udit005_,DDjzT29hz_9,18286386652168611,@jassie_049,0,2024-12-20 11:41:18
udit005_,DDjzT29hz_9,18147345847353634,@hardik__antil,0,2024-12-20 11:41:13
au.sshh,DDjzT29hz_9,18211122220295411,😂,1,2024-12-20 08:24:43
iamsubrotosaha,DDjzT29hz_9,18472990327045749,@03.rizzshab_,0,2024-12-20 06:25:13
unmatchable_7,DDjzT29hz_9,18034500035130521,,0,2024-12-20 02:06:00
bobechann,DDe_mjuI1wl,18031459625434136,Me🎀,1,2024-12-19 21:07:48
fck.x.you,DDe_mjuI1wl,18061812199848852,😂,0,2024-12-19 07:51:42
iloveastonia,DDe_mjuI1wl,18046618268147447,❤‍🔥,0,2024-12-19 05:40:15
shivam_dwivedi_100,DDe_mjuI1wl,17964497549837634,@shkhrmishraa,0,2024-12-18 16:10:05
tusharthapa07,DDe_mjuI1wl,17891856972136316,@kunalpandey_25,0,2024-12-18 13:42:32
13gauravgoswami,DDe_mjuI1wl,18356354011192346,😂😂,0,2024-12-17 13:35:35
vi_kas_sharma007,DDe_mjuI1wl,17863795620221916,@pandatt_vikass,0,2024-12-16 19:17:25
hey.n4veen,DDe_mjuI1wl,17969813672684227,@abhi_shek086 @w_r4vi,1,2024-12-16 16:08:37
imrealkuldeep_,DDcWVX4PtAl,18031703972425035,Movie name bhul gya yr m koi bhatdo,0,2024-12-27 16:47:17
jat515151,DDcWVX4PtAl,17948657972868847,Bhai yo b dahiya hi h,3,2024-12-16 05:21:48
aaravgahlott_,DDcWVX4PtAl,18379333636105355,movie name?,0,2024-12-12 11:24:54
kunal.dhaliwal_,DDcWVX4PtAl,18043235050984463,Yo Randeep hooda ni hain,2,2024-12-12 08:33:31
raunak.hooda16,DDcWVX4PtAl,18116307877420207,Oye hooda ke bare mein kuch nhi 😠,1,2024-12-12 03:40:41
cavill_jat,DDcWVX4PtAl,17871282744248009,Happy or sad,0,2024-12-12 03:12:58
harshsehrawat69,DDcWVX4PtAl,18085768231547453,Low effort content 😵‍💫,3,2024-12-11 17:35:37
ranbeerhard,DDcWVX4PtAl,18056284582753391,😂😂😂😂,0,2024-12-11 16:22:00
prateekguptta,DDcWVX4PtAl,17859434064308031,Context?,0,2024-12-11 15:36:23
axeet_911,DDcWVX4PtAl,18327482275082736,Mza nhi aya,0,2024-12-11 15:32:24
hey_maahiii,DDZj3XePFx9,17972120891811056,Translation plz,0,2024-12-28 18:22:15
deepakchoudharryy,DDZj3XePFx9,18011621531687913,@deepakmalik.dm,0,2024-12-27 06:29:35
bintu__desi_jaat,DDZj3XePFx9,17952764183897219,😂😂🔥,0,2024-12-18 03:01:17
dhxnkhar,DDZj3XePFx9,18237146467303220,😂😂😂,0,2024-12-16 19:18:09
ajjuchoudhary380,DDZj3XePFx9,18041896703240282,😂😂😂😂,0,2024-12-14 16:45:09
manish_74x__,DDZj3XePFx9,17890976178055375,Rajveer bhai nostalgia,3,2024-12-14 15:01:34
its_aman_jaat_1,DDZj3XePFx9,18109158922444863,🔥🔥,0,2024-12-14 12:08:45
cheeta_0005,DDZj3XePFx9,18047764298490144,😂😂,1,2024-12-14 10:01:12
_yuvraaaajjj._,DDWwOABhJ2F,17949438902878996,Genwiiiiin🙌,1,2024-12-15 01:59:12
adiiioo3,DDWwOABhJ2F,18276985012219426,🔥,1,2024-12-11 08:51:29
01anusuyahooo._,DDWwOABhJ2F,17948503601911734,🔥🔥😍,1,2024-12-11 06:15:40
ay.ush_03,DDWwOABhJ2F,18060284491890664,💯,1,2024-12-11 03:43:01
nomadicnobility_,DDWwOABhJ2F,18260054767266302,🔥,1,2024-12-10 12:20:43
dev_chaudhary__73,DDWwOABhJ2F,18038754899250041,Okay Thank you 😊❤️,2,2024-12-09 18:31:19
gouravazad42018,DDT8OVbPMFP,18052965199978173,Caption me kuchh likh de - koi offensive ho gya toh tere L lag jaynge 😅😅,1,2024-12-12 10:49:26
ankush_sikarwar__,DDT8OVbPMFP,18288043738240765,Desi chamar ki power 💪,2,2024-12-08 13:31:36
dev_chaudhary__73,DDT8OVbPMFP,18041202347005953,Ok Thank you,2,2024-12-08 13:27:40
dungudhull,DDPH7NLPLJt,18347637634121087,Ma ar mera gay dost raat k 3 bje,1,2024-12-06 14:24:30
whosyorrdaddy,DDPH7NLPLJt,17971622795742540,Tane ise chhore bas haryane me milenge,6,2024-12-06 13:14:04
ahiristic,DDPH7NLPLJt,18056233603906900,@mattymadeit 😍,0,2024-12-06 12:41:18
alladin_shaikh.7,DDKFmo1IUBn,18049806658893803,@ahmedddd_s,1,2024-12-22 20:19:27
nandinigupta_2615,DDKFmo1IUBn,17878308096216866,Hramkhor tu v ehi krda hounga bc,0,2024-12-22 18:23:33
kartiktanwar_,DDKFmo1IUBn,17857327920262200,@priyanshu__tanwar_ @devtanwar_27,1,2024-12-09 10:53:14
wardhan.here,DDKFmo1IUBn,17905525359070709,@sanidhya_5111,1,2024-12-08 16:27:55
__dhole.01____,DDKFmo1IUBn,17950138664887759,@jayesh_borale 🙌,1,2024-12-08 02:13:08
yuvraaaj2003,DDKFmo1IUBn,18369575152113733,@deepakshah_07,1,2024-12-07 07:58:34
rohil_07_,DDKFmo1IUBn,17917771271917169,😂,0,2024-12-07 05:28:58
pranshu_288,DDKFmo1IUBn,18084964207542623,@_amritverma,1,2024-12-06 18:04:03
mohit_anbhore08,DDKFmo1IUBn,18054794560786660,😂,0,2024-12-06 17:00:54
manav_arora_777_,DDFYvI9Sxvn,18037487915094686,@sanchit_babbar.07,0,2024-12-28 08:21:29
pvt__abhishek_7970,DDFYvI9Sxvn,18077237614536372,Ratti fu**i warwai aan😂👍👍👍,0,2024-12-26 19:51:40
gaurikasurangi,DDFYvI9Sxvn,18067311493746626,@yashitasharma_,0,2024-12-26 13:51:00
shukla8923,DDFYvI9Sxvn,18032897123421849,Betti chod ki e hi kam karna he aurata nu hamare PBHU das gaye si,0,2024-12-26 11:39:54
loco_quavo_,DDFYvI9Sxvn,18035891813109218,@mxhahmad143,0,2024-12-25 15:28:38
karan.gadhvi.9693,DDFYvI9Sxvn,18052284980501410,😮😮😂,0,2024-12-25 11:47:39
lil.aliiiii,DDFYvI9Sxvn,18065916766761967,Hafiz aura 📉📉📉,0,2024-12-24 19:52:24
gauravy7200,DDCWEE0visA,17872730418250061,@punia_0036 @anujpanxhal @iam_agamsoni,0,2024-12-18 19:26:06
i_deepanshu___,DDCWEE0visA,18156981523329241,Thanku 🥰,0,2024-12-16 13:54:58
gautam_25_05,DDCWEE0visA,18064916911774740,Ok 🥰,0,2024-12-06 02:24:39
raviindersinghvirk,DDCWEE0visA,18056204188745751,😂😂,0,2024-12-05 12:04:29
b_at_ma_n_,DDCWEE0visA,18032321510586275,Chal thank you 💕,0,2024-12-03 19:08:36
unc.joeysreefer,DDCWEE0visA,18029141087580460,Jain malik from rohtak,0,2024-12-03 17:46:40
deepak_lohiya87,DDCWEE0visA,18011406944651701,bhai ye bhai bhot kedi bat kahve h 🤣🤣 bade pyaar se samne wale ki le le ye bhai,0,2024-12-03 06:00:03
rahul12345543,DDCWEE0visA,18047527424025584,Thank you,0,2024-12-02 17:20:22
_kailash_choudhary_111,DDCWEE0visA,18351794641192517,Ye rinku pahalwan ke liye h😂😂,0,2024-12-02 15:54:22
vrxj.177,DDCWEE0visA,17848858209357103,@adi.mishraaa 😂,0,2024-12-02 13:22:41
chaltafirtameme,DC6lc3GP5mz,18112818160438742,@prags_006,1,2024-12-31 14:19:41
lifewithtanishhhh,DC6lc3GP5mz,17900213139011966,@nakul.ghai.9 @afnan_javed786,2,2024-12-25 04:50:18
sangwan._.anubhav,DC6lc3GP5mz,18352238668123449,Bhai ulti bhi,0,2024-12-21 18:48:27
saffronbirdee,DC6lc3GP5mz,17873108076246722,Meri feed nhi pura bathroom bn gyi hai 🤦🏻‍♀️,0,2024-12-21 18:31:44
karunaaa____08,DC6lc3GP5mz,17939654060943600,🙌😂,0,2024-12-18 11:38:55
__pari_kanwar__,DC6lc3GP5mz,18052098368481993,@hreetikaa uske badle tujhe tag kr rhi hu,0,2024-12-18 08:59:03
__pari_kanwar__,DC6lc3GP5mz,18073263934715717,@_sahil_kumar_,0,2024-12-18 08:58:50
jamal_khaaan,DC6lc3GP5mz,18002790239705682,@urrfavashu,0,2024-12-18 08:24:14
roopal._.sharma,DC6lc3GP5mz,18033462902377755,@___lovie_ 🤣🤣🤣🤣🤣🤣🤣🤣,0,2024-12-17 15:55:45
_sainionkar,DC6lc3GP5mz,17889952008150322,😂😂😂,0,2024-12-17 11:30:16
m5lannn,DC4BqLpPhYq,17867340504269403,Real 😂,0,2024-12-14 17:16:19
arkforreal,DC4BqLpPhYq,18005382266693301,@_aryan.panwar gareeb 😂,0,2024-12-11 14:13:02
_arman__zz,DC4BqLpPhYq,17947126670776713,Spotube😍,1,2024-11-27 21:14:43
iadiluhach,DC4BqLpPhYq,17882982846086810,Aisi chutiya aap duniya me nahi dekhi yt music much better,6,2024-11-27 13:53:00
surely.prashant,DC1inRkPbfD,17984729600784656,ishare teri karti what?🧓,0,2024-12-27 16:33:05
matdekhbrooooooooooo,DC1inRkPbfD,18363176419138638,This peelings kids won't relate to the lockdown Era of Sumit Goswami🗿💎,0,2024-12-26 04:37:18
__bh69mit__,DC1inRkPbfD,18039418106349132,Fr 🙌,0,2024-12-24 17:29:44
shantanu_._jain,DC1inRkPbfD,18277792651216481,Bro at his prime 🗿🔥,0,2024-12-23 17:44:11
aryan_singh_pawar_,DC1inRkPbfD,18051591433989897,😢,0,2024-12-22 15:24:44
krishnamish__3,DC1inRkPbfD,17949844238900144,कमबैक न्ही हो रहा,0,2024-12-16 16:23:29
brosbfrhoes__,DC1inRkPbfD,17920551975002253,Sry to say pr sumit bhai ab bht khchre dikhne lge h,0,2024-12-16 14:08:05
ketan_onlyfans,DC1inRkPbfD,17991917966727248,2020🗣️🗣️🗣️goated era,0,2024-12-16 09:55:10
zx_ashmit,DEP9R7lSDTi,18067971901782301,🔥,0,2024-12-31 16:54:15
chustaluber,DEP9R7lSDTi,18058656142898166,😂😂😂😂,0,2024-12-31 16:45:08
zx_ashmit,DEP5k9zyuu5,18033024131386501,🔥🔥,0,2024-12-31 16:54:00
zx_ashmit,DEPpJLdy1vS,18103638478462257,🔥🔥,0,2024-12-31 17:00:49
kaushikgaurav107,DEFUQDXShJX,18013374641658831,🙌,2,2024-12-29 03:23:24
cavill_jat,DEFUQDXShJX,17929847363988903,🔥,0,2024-12-27 15:10:49
official__diyanshu_,DEFUQDXShJX,18084212734499943,@veersingh4394,1,2024-12-27 14:50:11
nanci_2503,DEDC_36SV2T,18055260163817308,@jasdeepmanki you 🥹,0,2024-12-31 13:30:46
tusharrchoudary,DEDC_36SV2T,17865155796223315,@mohan_pathak_17 besdike tu  delhi ke aane ke baad yhi milega😂,2,2024-12-31 10:47:12
im_arjunsingh_143,DEDC_36SV2T,17914233471047294,@_itz_manvender_shekhawet 🙏🏻,1,2024-12-31 09:36:20
1nonly_kunalll,DEDC_36SV2T,17964210572713164,So me😂,0,2024-12-31 07:54:08
adhiwasgood,DEDC_36SV2T,18056327833791619,@_brokeassbatman_,0,2024-12-31 07:04:36
__.princiii.__,DEDC_36SV2T,18020765222368837,@yashhhh.5_ 🙏🏻😔,0,2024-12-31 06:26:26
namanxious,DEDC_36SV2T,18028577228251551,Me In july 2025,0,2024-12-31 06:10:22
_.chanchalsharmaa,DEDC_36SV2T,18086675737526603,@gaurav_rao_16 😂,1,2024-12-31 03:36:52
anjaliparashar866,DDfQHRQv2Em,18286644031168982,❤️❤️,1,2024-12-26 06:22:56
parashar7621,DDfQHRQv2Em,18045230915325889,😍,1,2024-12-13 17:33:30
shailandrachaubey,DDfQHRQv2Em,18068053195706698,❤️❤️😍😍,1,2024-12-13 16:27:16
official_ayaz_ft,DDfQHRQv2Em,17881547496189107,🔥🔥🔥,1,2024-12-13 13:37:44
divyam_pandey_17,DDfQHRQv2Em,18013554299652538,Hero 🔥❤️,1,2024-12-13 05:13:30
pinkey_chaubey,DDfQHRQv2Em,18051485459072732,🥰🥰👌👌💞💞,1,2024-12-13 05:05:33
sakshi_panth_,DDfQHRQv2Em,18045753239145440,Bhai Bhai 🔥😍,1,2024-12-13 02:18:59
abhay.tiwarii,DDfQHRQv2Em,18049826387479823,❤️,1,2024-12-12 20:23:04
anurag_sonii07,DDfQHRQv2Em,18041006846258330,Arey smartyyy 🔥😂,1,2024-12-12 19:17:28
harshita_chaubey03,DDfQHRQv2Em,18073954174617830,Bhaiya ji smileeeee❤️‍🔥,1,2024-12-12 18:31:06
_nikhil_joshi_45,DB8gRl8ykQP,18044818895042998,Angrez ka 14 😂,1,2024-11-04 14:52:09
pinkey_chaubey,DB8gRl8ykQP,18046873307050858,👌👌💜💜💜,1,2024-11-04 13:34:15
abhay.tiwarii,DB8gRl8ykQP,18023380436256979,??,1,2024-11-04 10:59:53
_ashiitiwari_,DB8gRl8ykQP,18020781203617123,Caption!!!!! 🔥,1,2024-11-04 10:59:41
anjaliparashar866,DD9iZeLytwV,18019778501379295,🔥🔥,1,2024-12-26 06:26:21
shatakshi_gupta891,DD9iZeLytwV,18127826962361275,🔥🔥,1,2024-12-24 16:51:57
vikram__bundela23,DD9iZeLytwV,18052526312501955,❤️🔥,1,2024-12-24 16:51:41
sharviikk__02,DD9iZeLytwV,18030007178217875,🔥,1,2024-12-24 16:51:23
ayesha_s._07,DD9iZeLytwV,18151131934341722,🔥🔥,1,2024-12-24 16:49:11
pinkey_chaubey,DD9iZeLytwV,18028928540573831,😘😘💖💖💖👌👌,1,2024-12-24 15:20:43
shailandrachaubey,DD9iZeLytwV,18092349148504366,😍😍,1,2024-12-24 14:20:54
tanvi_samadhiya,DD9iZeLytwV,18082672384564096,🔥,1,2024-12-24 13:28:17
shubhh_chaubey,DD9iZeLytwV,17864490879225584,🔥,1,2024-12-24 13:02:48
shailandrachaubey,DCbkUuwS2sH,17964196076698365,,1,2024-11-17 03:22:05
pinkey_chaubey,DCbkUuwS2sH,18020649578629875,🙏🙏,1,2024-11-16 12:06:04
anu.ska7628,DCXMkbbSSKF,18040544246333622,Happy birthday bro,1,2024-11-19 22:53:58
pinkey_chaubey,DCXMkbbSSKF,17912284551019642,❤️❤️,0,2024-11-16 05:02:14
pankajsadh1987,DCXMkbbSSKF,18032709623106440,Happy birthday yrr,1,2024-11-15 09:53:26
avaneesh_chaubey_92,DCXMkbbSSKF,17887139202107585,🙌🙌🙌,0,2024-11-15 07:42:55
avaneesh_chaubey_92,DCXMkbbSSKF,18032699756456640,🔥🔥🔥,0,2024-11-15 07:42:50
avaneesh_chaubey_92,DCXMkbbSSKF,18044247767135610,🙌🙌🙌,0,2024-11-15 07:42:47
avaneesh_chaubey_92,DCXMkbbSSKF,18083940424533423,🔥🔥🔥,0,2024-11-15 07:42:44
avaneesh_chaubey_92,DCXMkbbSSKF,17902821080982553,❤️❤️❤️,0,2024-11-15 07:42:39
avaneesh_chaubey_92,DCXMkbbSSKF,18098957656462068,❤️❤️❤️,0,2024-11-15 07:42:35
shailandrachaubey,DBpCLQAzx1x,18125498515388241,❤️,1,2024-10-29 09:22:34
harshita_chaubey03,DBpCLQAzx1x,18047298823850977,😍❤️,1,2024-10-28 02:35:42
dadumahraj894,DBpCLQAzx1x,18049779577806117,😍😍,1,2024-10-28 01:43:51
aanchalnavneetjain,DBpCLQAzx1x,18032455370353493,❤️,1,2024-10-27 20:54:04
shikha_jn17,DBpCLQAzx1x,17868361119231013,❤️,1,2024-10-27 20:35:35
bikashbehera352,DAQfFLxyCVU,18019719884312325,🔥🔥🔥,0,2024-10-25 09:13:36
devanandjimishra037,DAQfFLxyCVU,18017513606560294,❤❤Supar🌹🌹🌹,0,2024-10-25 03:14:41
shailandrachaubey,DAQfFLxyCVU,18009235148391374,❤️😍,1,2024-09-24 08:06:45
tanvi_samadhiya,DAQfFLxyCVU,18021539018400280,🔥🔥,1,2024-09-23 14:51:13
lomash_dixit,DAQfFLxyCVU,17905002507020434,Bhul to nhi gye hMe,1,2024-09-23 14:22:10
gourav_nain_002,DAQfFLxyCVU,17939583389872134,Laal phool neela phool hmara bhai beautiful 🔥,1,2024-09-23 13:29:58
official_ayaz_ft,DAQfFLxyCVU,17909012078932902,🔥🔥,1,2024-09-23 13:14:14
6637.shivam,DAQfFLxyCVU,18358461868113023,भाई को दंडवत प्रणाम 👏👏👏,1,2024-09-23 12:24:47
raaaj.nayak,DAQfFLxyCVU,18010313849631603,🔥🔥,1,2024-09-23 12:14:31
manu_aryan_rawat_,DAQfFLxyCVU,18027676211461475,Haan Bhai Thande hei raho I mean Cool😂😂,1,2024-09-23 12:07:32
sharviikk__02,C_kzQutyMop,18051309853883287,🔥🔥,1,2024-09-07 06:06:25
harshita_chaubey03,C_kzQutyMop,18059596246661615,❤️🔥,1,2024-09-06 15:51:03
official_ayaz_ft,C_kzQutyMop,17885073315098410,🔥🔥,1,2024-09-06 15:50:56
tanvi_samadhiya,C_kzQutyMop,18147223702329571,🔥🔥,1,2024-09-06 15:49:30
shailandrachaubey,C_kzQutyMop,17925003530950388,😍,1,2024-09-06 13:59:43
manu_aryan_rawat_,C_kzQutyMop,18027455774351580,Offo❤️,1,2024-09-06 12:14:12
_nikhil_joshi_45,C_kzQutyMop,18373011427097887,🔥,1,2024-09-06 12:06:00
sharviikk__02,C_aResGO7Rg,17923365458957048,Bhai🫶🤝,0,2024-09-07 06:06:36
